Header,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.27029419,1.32568359,0.69747925,1.05804443,0.14358521,1.0307312,1.11541748,1.45233154,1.06552124,1.20605469,1.37802124,1.29653931,1.33544922,1.29470825,1.45401001,1.30111694,1.94839478,1.65359497,1.83395386,1.61682129,2.67791748,1.94564819,3.11859131,2.55874634,1.48742676,1.50878906,1.47018433,1.42349243,0.55511475,1.61987305,1.46209717,1.42608643,0.00717163,-0.24139404,1.26571655,1.2600708,0.87173462,1.10931396,1.36672974,1.31027222,1.24160767,1.18515015,1.33071899,1.23703003,2.09274292,1.97158813,0.1020813,0.42449951,0,0.0467445601851852,0,0,1
2,1.51290894,1.36367798,1.35375977,1.11099243,0.14205933,0.9942627,1.66473389,1.43264771,1.52572632,1.19735718,1.38885498,1.31790161,1.34994507,1.30310059,1.4515686,1.30401611,1.88751221,1.67098999,1.81365967,1.62399292,2.6789856,1.94885254,3.11767578,2.56271362,1.52084351,1.512146,1.4201355,1.43829346,0.43334961,1.47064209,1.3508606,1.40625,0.04348755,-0.07247925,1.26556396,1.27410889,0.85998535,1.00814819,1.3973999,1.32156372,1.26190186,1.18881226,1.3508606,1.23886108,2.05245972,1.92184448,0.2003479,0.50643921,0,0.0467458333333333,0,0,1
3,1.20788574,1.35787964,1.44302368,1.12182617,0.11352539,1.08581543,1.534729,1.44790649,1.27120972,1.19918823,1.38870239,1.33392334,1.45339966,1.31408691,1.45431519,1.30599976,1.84387207,1.68762207,1.79443359,1.62597656,2.67883301,1.9543457,3.14315796,2.56591797,1.52923584,1.51611328,1.47109985,1.45568848,0.38009644,1.41479492,1.22268677,1.45187378,-0.65994263,-0.23071289,1.2928772,1.28509521,0.66955566,1.00997925,1.41311646,1.33117676,1.26205444,1.19506836,1.32858276,1.23565674,2.01675415,1.88491821,0.28656006,0.46844482,0,0.046746875,0,0,1
4,1.24572754,1.37664795,1.35986328,1.12075806,0.06835938,1.09512329,1.43463135,1.49795532,1.18377686,1.22543335,1.4225769,1.353302,1.42883301,1.328125,1.45401001,1.30935669,1.94030762,1.72134399,1.80465698,1.63238525,2.67669678,1.95999146,3.15612793,2.57980347,1.50192261,1.54678345,1.44851685,1.47201538,0.3503418,1.53381348,1.22619629,1.50482178,-0.42053223,0.0100708,1.29455566,1.29180908,0.83892822,1.05575562,1.39785767,1.3369751,1.25640869,1.20117188,1.34933472,1.27441406,1.98959351,1.86096191,0.24383545,0.47027588,0,0.0467480324074074,0,0,1
5,1.2286377,1.42501831,1.05712891,1.14532471,0.08972168,1.11679077,1.46087646,1.52481079,1.22024536,1.23291016,1.40045166,1.38015747,1.3722229,1.33880615,1.45324707,1.30966187,1.93695068,1.74575806,1.84890747,1.64825439,2.68997192,1.96304321,3.20404053,2.59231567,1.53137207,1.57104492,1.38122559,1.47415161,0.52658081,1.49597168,1.53137207,1.52053833,0.12771606,-0.08468628,1.30737305,1.29928589,0.8795166,1.11587524,1.41296387,1.35803223,1.26968384,1.21841431,1.35253906,1.29745483,1.96670532,1.84677124,0.17883301,0.50796509,0,0.0467493055555556,0,0,1
6,0.98083496,1.38214111,1.09268188,1.11968994,0.11611938,1.09008789,1.2512207,1.4881897,1.00891113,1.26449585,1.41220093,1.39984131,1.37557983,1.35742188,1.45996094,1.31652832,1.97250366,1.76132202,1.81030273,1.64779663,2.69973755,1.97357178,3.18771362,2.60620117,1.5713501,1.57974243,1.4414978,1.51199341,0.50994873,1.60430908,1.39709473,1.50680542,0.28381348,-0.23117065,1.33361816,1.31607056,0.83068848,1.05606079,1.4616394,1.36367798,1.28097534,1.2171936,1.37390137,1.29333496,1.95281982,1.83258057,0.08895874,0.52963257,0,0.0467503472222222,0,0,1
7,1.03347778,1.43554688,1.36322021,1.11938477,0.05233765,1.04949951,1.4604187,1.51687622,1.19491577,1.26068115,1.40167236,1.41036987,1.40991211,1.36901855,1.45828247,1.31942749,1.99737549,1.78970337,1.82678223,1.65588379,2.70217896,1.98242188,3.20419312,2.61566162,1.58950806,1.6003418,1.46911621,1.51641846,0.61843872,1.63085938,1.37710571,1.53930664,-0.07736206,-0.13916016,1.33361816,1.32720947,1.14959717,1.15234375,1.50360107,1.37878418,1.25915527,1.22528076,1.35391235,1.28250122,1.9342041,1.81808472,0.20935059,0.47088623,0,0.0467516203703704,0,0,1
8,1.67251587,1.42791748,1.20132446,1.1227417,0.1109314,1.08978271,1.61804199,1.52297974,1.04568481,1.30081177,1.41952515,1.40167236,1.41540527,1.35986328,1.456604,1.31576538,1.92153931,1.79275513,1.83151245,1.65664673,2.69332886,1.97433472,3.17230225,2.61672974,1.54754639,1.59744263,1.4704895,1.48590088,0.49819946,1.5612793,1.53884888,1.49307251,-0.12878418,-0.18829346,1.34048462,1.32873535,0.93063354,1.12258911,1.4414978,1.35772705,1.26968384,1.23825073,1.35925293,1.27334595,1.90643311,1.79351807,0.26107788,0.42724609,0,0.046752662037037,0,0,1
9,1.42181396,1.39572144,1.39007568,1.13433838,0.13763428,1.05621338,1.55014038,1.5020752,1.19537354,1.25762939,1.35559082,1.3621521,1.355896,1.3293457,1.45706177,1.3067627,1.93603516,1.72531128,1.84188843,1.65420532,2.68676758,1.95678711,3.18786621,2.59033203,1.55822754,1.52313232,1.45477295,1.41723633,0.59265137,1.4616394,1.38931274,1.44042969,-0.24978638,0.28991699,1.32614136,1.29592896,0.92651367,1.1289978,1.38366699,1.32858276,1.26663208,1.2109375,1.37954712,1.24755859,1.87103271,1.75354004,0.20950317,0.41183472,0,0.0467538194444444,0,0,1
10,1.69754028,1.37405396,1.30706787,1.1088562,0.08117676,1.10488892,1.55426025,1.49169922,1.14212036,1.23428345,1.40731812,1.33529663,1.38000488,1.30935669,1.45935059,1.30447388,1.97692871,1.68228149,1.83044434,1.64871216,2.68218994,1.95510864,3.14376831,2.58529663,1.46972656,1.49917603,1.41769409,1.41845703,0.60317993,1.52542114,1.39373779,1.45874023,-0.32775879,-0.52627563,1.30615234,1.29440308,1.10549927,1.09893799,1.42227173,1.31011963,1.29592896,1.199646,1.32476807,1.23718262,1.86553955,1.73324585,0.24810791,0.56549072,0,0.0467550925925926,0,0,1
11,1.36581421,1.353302,1.20697021,1.0609436,0.0604248,1.04919434,1.26220703,1.49810791,1.24923706,1.25839233,1.35238647,1.34918213,1.38427734,1.32583618,1.45706177,1.30996704,1.92596436,1.68579102,1.85897827,1.64001465,2.66891479,1.96075439,3.14758301,2.57919312,1.5171814,1.51580811,1.52420044,1.42318726,0.57159424,1.52603149,1.40686035,1.40579224,0.15441895,-0.31295776,1.32003784,1.27929688,0.99807739,1.02416992,1.44454956,1.30371094,1.30691528,1.20773315,1.28555298,1.23413086,1.85165405,1.71936035,0.17562866,0.50491333,0,0.0467561342592593,0,0,1
12,1.60675049,1.3583374,0.73150635,1.14715576,0.04104614,1.10534668,1.37710571,1.48864746,1.11557007,1.25274658,1.39907837,1.37084961,1.37634277,1.33789063,1.45584106,1.3092041,1.92092896,1.71936035,1.80755615,1.64916992,2.67288208,1.95892334,3.15170288,2.58712769,1.56890869,1.52832031,1.45462036,1.42150879,0.884552,1.51245117,1.3684082,1.38717651,-0.41183472,-0.17547607,1.36795044,1.28921509,0.81283569,0.97564697,1.42288208,1.3142395,1.29776001,1.19918823,1.34155273,1.23046875,1.8447876,1.71295166,0.16159058,0.53390503,0,0.0467574074074074,0,0,1
13,1.31713867,1.43157959,1.17126465,1.20605469,0.00442505,1.13372803,1.50146484,1.51794434,1.3079834,1.29440308,1.41387939,1.38198853,1.37878418,1.34475708,1.45996094,1.31225586,1.8800354,1.73355103,1.88186646,1.66137695,2.66876221,1.95709229,3.11248779,2.57919312,1.52587891,1.53839111,1.51504517,1.44805908,0.46279907,1.43737793,1.36810303,1.47079468,-0.15075684,-0.04608154,1.30371094,1.29852295,0.75424194,1.13616943,1.42059326,1.32446289,1.30096436,1.20269775,1.35177612,1.24969482,1.82785034,1.70562744,0.19058228,0.4296875,0,0.0467584490740741,0,0,1
14,0.98632813,1.4263916,1.40701294,1.17004395,0.01205444,1.09985352,1.65435791,1.55212402,1.26296997,1.2600708,1.40441895,1.40136719,1.41723633,1.37481689,1.46408081,1.31942749,1.84432983,1.73126221,1.84127808,1.67922974,2.65914917,1.96151733,3.09417725,2.5843811,1.49261475,1.55471802,1.40075684,1.4541626,0.43838501,1.51473999,1.51489258,1.51245117,-0.13809204,0.25039673,1.33712769,1.31454468,1.07681274,1.12686157,1.43615723,1.33010864,1.27487183,1.2071228,1.34277344,1.24740601,1.81655884,1.7010498,0.30059814,0.43884277,0,0.0467596064814815,0,0,1
15,1.48986816,1.49703979,0.76721191,1.12792969,0.13198853,1.07345581,1.63635254,1.49658203,0.96328735,1.29348755,1.45736694,1.41647339,1.45843506,1.38656616,1.48513794,1.32751465,1.83654785,1.76071167,1.8258667,1.6998291,2.64938354,1.95495605,3.07647705,2.57720947,1.54159546,1.57684326,1.50512695,1.45690918,0.71563721,1.53274536,1.56600952,1.53778076,-0.1184082,-0.41793823,1.3432312,1.31881714,0.89309692,1.13021851,1.46682739,1.35269165,1.25579834,1.21414185,1.34872437,1.27151489,1.81304932,1.70196533,0.19226074,0.51315308,0,0.0467608796296296,0,0,1
16,1.39694214,1.45996094,1.27044678,1.20101929,0.12817383,1.08261108,1.57608032,1.51763916,1.04888916,1.27685547,1.49139404,1.44317627,1.43554688,1.41586304,1.50909424,1.34277344,1.92977905,1.76574707,1.86935425,1.70181274,2.63305664,1.95129395,3.11569214,2.57232666,1.60690308,1.5927124,1.49108887,1.48010254,0.55038452,1.49230957,1.2348938,1.54571533,-0.10528564,-0.07003784,1.35543823,1.32247925,0.94085693,1.11999512,1.43173218,1.35635376,1.26022339,1.222229,1.35696411,1.28936768,1.8321228,1.71401978,0.18951416,0.6942749,0,0.0467619212962963,0,0,1
17,1.26663208,1.49490356,1.72332764,1.17675781,0.03982544,1.10656738,1.48620605,1.49734497,1.02111816,1.25610352,1.50878906,1.45385742,1.48452759,1.42425537,1.53366089,1.35971069,1.91818237,1.74453735,1.84509277,1.71859741,2.60467529,1.93862915,3.08502197,2.56088257,1.55319214,1.56738281,1.40045166,1.46713257,0.59082031,1.46713257,1.31469727,1.50939941,0.16113281,0.08102417,1.33346558,1.32324219,0.7371521,1.19094849,1.43966675,1.35894775,1.25274658,1.21307373,1.33773804,1.28860474,1.83273315,1.71524048,0.15960693,0.56838989,0,0.0467631944444444,0,0,1
18,1.52908325,1.36169434,1.47964478,1.15371704,0.09231567,1.07116699,1.52740479,1.44927979,1.08673096,1.2550354,1.46377563,1.41067505,1.48529053,1.39694214,1.5612793,1.36886597,1.82662964,1.68121338,1.8838501,1.73782349,2.57278442,1.9178772,3.05221558,2.51571655,1.53320313,1.50924683,1.51290894,1.41372681,0.69458008,1.58981323,1.76193237,1.4855957,0.08071899,-0.10757446,1.35559082,1.29547119,1.00082397,1.04171753,1.43478394,1.31622314,1.27075195,1.20727539,1.28845215,1.2437439,1.8182373,1.68533325,0.14099121,0.52597046,0,0.0467642361111111,0,0,1
19,1.43463135,1.39511108,1.26358032,1.22833252,0.1159668,1.01455688,1.40808105,1.4112854,1.04827881,1.23138428,1.51947021,1.41464233,1.48361206,1.39541626,1.60552979,1.39129639,1.8788147,1.68670654,1.91299438,1.75308228,2.53189087,1.88949585,2.94372559,2.44308472,1.45874023,1.51626587,1.459198,1.4050293,0.55374146,1.42486572,1.61590576,1.39816284,0.02182007,-0.42999268,1.29806519,1.28555298,0.97885132,1.08581543,1.43814087,1.31256104,1.29699707,1.18988037,1.34033203,1.22467041,1.79870605,1.65542603,0.14038086,0.50506592,0,0.0467653935185185,0,0,1
20,1.68731689,1.42242432,1.27227783,1.17080688,0.17684937,0.9928894,1.63299561,1.41357422,1.00402832,1.23260498,1.57348633,1.45141602,1.49536133,1.41311646,1.68060303,1.43859863,1.86965942,1.70532227,1.90597534,1.76971436,2.47955322,1.85516357,2.85797119,2.37487793,1.50802612,1.50741577,1.41647339,1.41860962,0.53009033,1.50512695,1.17294312,1.38748169,0.128479,-0.31448364,1.25640869,1.29669189,0.60394287,1.10992432,1.44470215,1.32476807,1.27182007,1.1882019,1.29699707,1.23580933,1.76452637,1.63009644,0.15853882,0.49575806,0,0.0467666666666667,0,0,1
21,1.38320923,1.38870239,1.80175781,1.1958313,0.14984131,0.90637207,1.20788574,1.41921997,1.20758057,1.23443604,1.63391113,1.51260376,1.53884888,1.44866943,1.746521,1.47888184,2.05078125,1.74530029,1.95480347,1.7791748,2.45559692,1.83517456,2.75421143,2.32147217,1.55563354,1.51199341,1.43127441,1.43310547,0.42770386,1.53564453,1.30767822,1.39556885,-0.28137207,-0.25695801,1.31195068,1.29638672,1.08001709,1.02737427,1.42959595,1.33453369,1.28417969,1.19842529,1.28356934,1.22558594,1.76559448,1.63024902,0.06500244,0.46585083,0,0.0467677083333333,0,0,1
22,1.3432312,1.45874023,1.50695801,1.11404419,0.15716553,0.98648071,1.26861572,1.43920898,1.23855591,1.26754761,1.68502808,1.5512085,1.56600952,1.47216797,1.77368164,1.49856567,2.00317383,1.77505493,1.93267822,1.7791748,2.46429443,1.84738159,2.71057129,2.32040405,1.53442383,1.52069092,1.45278931,1.45126343,0.49743652,1.53106689,1.64825439,1.43249512,-0.35171509,-0.55541992,1.31973267,1.29440308,0.88317871,1.05194092,1.46682739,1.34643555,1.2387085,1.19476318,1.35467529,1.24481201,1.7741394,1.63604736,0.19561768,0.45349121,0,0.0467689814814815,0,0,1
23,1.69570923,1.4024353,1.21963501,1.11602783,0.15808105,0.97763062,1.39389038,1.46392822,1.24603271,1.25595093,1.64306641,1.57028198,1.57226563,1.48483276,1.76620483,1.49581909,1.96517944,1.78237915,1.93527222,1.78573608,2.48443604,1.8687439,2.79418945,2.35397339,1.58203125,1.55838013,1.40197754,1.44760132,0.59692383,1.61849976,1.33468628,1.46362305,-0.40878296,-0.26443481,1.31072998,1.30874634,0.67123413,1.1781311,1.45294189,1.36169434,1.25106812,1.197052,1.33850098,1.24633789,1.76635742,1.63986206,0.18707275,0.42053223,0,0.0467700231481481,0,0,1
24,1.21643066,1.48147583,1.18103027,1.18026733,0.02609253,1.01013184,1.56311035,1.49719238,1.17218018,1.26907349,1.61682129,1.58126831,1.58676147,1.50146484,1.74362183,1.4755249,2.07305908,1.80404663,1.93099976,1.78283691,2.49938965,1.88781738,2.82180786,2.38571167,1.54846191,1.56967163,1.49749756,1.47094727,0.73013306,1.64733887,1.54693604,1.50817871,-0.17776489,-0.07080078,1.33300781,1.31591797,1.04736328,1.19659424,1.41983032,1.35848999,1.27304077,1.20559692,1.37313843,1.26724243,1.76269531,1.63848877,0.259552,0.4057312,0,0.0467711805555556,0,0,1
25,1.17050171,1.40075684,0.97763062,1.16607666,0.12619019,1.00875854,1.55166626,1.48376465,1.3319397,1.34048462,1.6293335,1.58676147,1.58187866,1.50924683,1.71737671,1.45690918,2.02819824,1.83197021,1.96456909,1.77368164,2.53097534,1.90872192,2.8465271,2.41867065,1.53167725,1.56829834,1.54327393,1.47171021,0.96969604,1.54190063,1.75582886,1.50634766,-0.05233765,-0.04440308,1.34536743,1.32751465,0.93063354,1.08352661,1.44119263,1.36535645,1.3168335,1.21444702,1.34353638,1.26754761,1.7616272,1.64077759,0.1953125,0.56976318,0,0.0467724537037037,0,0,1
26,1.24298096,1.42074585,0.84152222,1.12869263,0.12557983,0.98800659,1.60903931,1.48223877,1.21612549,1.26876831,1.65466309,1.54647827,1.58111572,1.46774292,1.70166016,1.44195557,1.94946289,1.76559448,1.93572998,1.76605225,2.53799438,1.91070557,2.86453247,2.42828369,1.5435791,1.53549194,1.4994812,1.42822266,0.47302246,1.58996582,1.25793457,1.47598267,-0.07797241,0.03082275,1.31103516,1.32217407,0.63980103,1.16592407,1.42883301,1.34063721,1.25869751,1.20300293,1.33407593,1.25610352,1.74606323,1.6178894,0.09307861,0.50552368,0,0.0467734953703704,0,0,1
27,1.45309448,1.43753052,1.82922363,1.121521,0.15640259,1.02523804,1.59423828,1.43661499,1.44882202,1.22299194,1.56433105,1.47644043,1.53915405,1.42364502,1.6859436,1.42410278,1.92092896,1.69570923,1.90383911,1.74575806,2.54898071,1.9128418,2.90084839,2.44735718,1.50238037,1.49642944,1.43722534,1.39801025,0.32043457,1.62918091,1.6255188,1.41662598,-0.41290283,-0.17715454,1.33682251,1.2979126,1.11236572,1.15112305,1.39968872,1.31484985,1.30889893,1.19125366,1.32400513,1.22772217,1.72348022,1.58737183,0.09613037,0.41183472,0,0.0467747685185185,0,0,1
28,1.52526855,1.3848877,1.47827148,1.10137939,0.1473999,1.00250244,1.22528076,1.42166138,1.28173828,1.2322998,1.56295776,1.46240234,1.50878906,1.40213013,1.67449951,1.41372681,1.93664551,1.6885376,1.90414429,1.74102783,2.56362915,1.92092896,2.91137695,2.46459961,1.48513794,1.48132324,1.39755249,1.40335083,0.66131592,1.45019531,1.53396606,1.40579224,-0.0579834,0.07156372,1.31439209,1.28265381,1.16088867,1.1277771,1.44454956,1.30111694,1.29806519,1.18743896,1.29470825,1.22146606,1.70715332,1.5675354,0.22781372,0.45166016,0,0.0467758101851852,0,0,1
29,1.62216187,1.41098022,1.09176636,1.12884521,0.12329102,1.07788086,1.612854,1.43356323,1.08551025,1.26541138,1.57424927,1.46438599,1.49703979,1.40151978,1.6746521,1.41159058,1.90704346,1.70028687,1.94381714,1.74224854,2.57064819,1.93130493,2.93655396,2.47192383,1.54663086,1.49078369,1.37237549,1.41098022,0.76004028,1.44607544,1.64138794,1.44012451,-0.15304565,0.0189209,1.32797241,1.29333496,0.84732056,1.0017395,1.41311646,1.31286621,1.24969482,1.18911743,1.33651733,1.22146606,1.69570923,1.55792236,0.24551392,0.48904419,0,0.0467769675925926,0,0,1
30,1.55426025,1.45111084,1.11297607,1.13525391,0.0680542,0.98052979,1.54846191,1.44866943,1.222229,1.2550354,1.53701782,1.48086548,1.48040771,1.41311646,1.67037964,1.41479492,1.99935913,1.71722412,1.90383911,1.74880981,2.58331299,1.9392395,2.91671753,2.49832153,1.52130127,1.50390625,1.48880005,1.4050293,0.65002441,1.66275024,1.47354126,1.43218994,-0.16448975,0.08499146,1.32049561,1.28509521,1.24099731,1.07284546,1.42700195,1.31958008,1.27456665,1.18484497,1.34841919,1.2449646,1.68807983,1.55410767,0.11978149,0.58181763,0,0.0467782407407407,0,0,1
31,1.00875854,1.41601563,1.13464355,1.2638855,0.0479126,1.04675293,1.75048828,1.44348145,1.24404907,1.28372192,1.61132813,1.49810791,1.54586792,1.43005371,1.66656494,1.41906738,2.02316284,1.74682617,1.89849854,1.75567627,2.59658813,1.95266724,2.92190552,2.50747681,1.5435791,1.51382446,1.44668579,1.42532349,0.36331177,1.56066895,1.3710022,1.42059326,0.04333496,-0.06103516,1.34536743,1.29684448,0.8493042,1.07788086,1.40991211,1.33499146,1.23779297,1.18667603,1.37817383,1.25091553,1.68304443,1.55700684,0.17990112,0.46081543,0,0.0467792824074074,0,0,1
32,1.16958618,1.48132324,0.91964722,1.19689941,0.11886597,1.05728149,1.67694092,1.46881104,1.2260437,1.23443604,1.55700684,1.51916504,1.48376465,1.43478394,1.6645813,1.4225769,1.96578979,1.76300049,1.97647095,1.76177979,2.59490967,1.96380615,2.96142578,2.51998901,1.52648926,1.51351929,1.47201538,1.44897461,0.45959473,1.47476196,1.37893677,1.44592285,0.08911133,-0.12939453,1.32614136,1.31576538,0.90774536,1.13372803,1.40991211,1.34078979,1.25579834,1.20681763,1.3671875,1.24649048,1.68640137,1.55761719,0.15548706,0.5607605,0,0.0467805555555556,0,0,1
33,1.19338989,1.41723633,1.12014771,1.19445801,0.07995605,1.01989746,1.36611938,1.4793396,1.3218689,1.29989624,1.61026001,1.53594971,1.53640747,1.44882202,1.66244507,1.41967773,2.01339722,1.78329468,1.95526123,1.77185059,2.60025024,1.9682312,2.98873901,2.54150391,1.54556274,1.55685425,1.49475098,1.46438599,0.76568604,1.54266357,1.83151245,1.47689819,-0.38238525,-0.06317139,1.34780884,1.33270264,1.31393433,1.11831665,1.44073486,1.34735107,1.29943848,1.20910645,1.38168335,1.27182007,1.6897583,1.56387329,0.1953125,0.46798706,0,0.0467815972222222,0,0,1
34,1.33972168,1.42974854,1.35803223,1.20391846,0.09170532,1.10717773,1.3760376,1.46575928,1.13128662,1.32949829,1.6003418,1.54266357,1.49673462,1.45477295,1.66656494,1.4163208,2.00805664,1.80725098,1.90338135,1.77017212,2.60345459,1.97219849,3.02154541,2.56149292,1.57821655,1.55838013,1.48132324,1.45370483,0.69702148,1.54525757,1.15829468,1.51290894,-0.26443481,-0.24810791,1.34979248,1.33575439,1.1100769,1.16271973,1.46911621,1.35314941,1.28646851,1.21276855,1.38031006,1.29211426,1.69631958,1.56784058,0.1675415,0.47897339,0,0.0467827546296296,0,0,1
35,1.23443604,1.45202637,1.19277954,1.18423462,0.14968872,1.04736328,1.2928772,1.45477295,1.14685059,1.24191284,1.57363892,1.4881897,1.46652222,1.41586304,1.65496826,1.40716553,1.99157715,1.74713135,1.93374634,1.76574707,2.60925293,1.96273804,2.99697876,2.55767822,1.52587891,1.48254395,1.49749756,1.39526367,0.58670044,1.51687622,1.12442017,1.43051147,-0.26016235,-0.04837036,1.38397217,1.31332397,0.6829834,1.11190796,1.43325806,1.32522583,1.25015259,1.19094849,1.35940552,1.25015259,1.6784668,1.54556274,0.21530151,0.5039978,0,0.0467840277777778,0,0,1
36,1.18041992,1.44943237,1.0824585,1.07894897,0.09338379,1.06826782,1.64718628,1.43753052,1.06674194,1.22055054,1.5486145,1.44485474,1.47689819,1.37542725,1.64093018,1.39694214,1.85791016,1.68731689,1.93344116,1.74499512,2.60879517,1.95632935,3.00933838,2.54898071,1.51306152,1.45446777,1.47628784,1.38702393,0.31402588,1.50100708,1.60217285,1.37527466,0.22277832,-0.42770386,1.32385254,1.27746582,0.99624634,1.13113403,1.45690918,1.2928772,1.25137329,1.17996216,1.33453369,1.2336731,1.66793823,1.52832031,0.12481689,0.50949097,0,0.0467850694444444,0,0,1
37,1.56417847,1.41433716,1.34307861,1.14059448,0.02349854,1.02142334,1.46499634,1.42059326,0.97610474,1.21459961,1.57165527,1.44714355,1.49291992,1.37954712,1.64016724,1.39480591,1.82571411,1.70471191,1.89315796,1.73812866,2.60452271,1.95846558,2.9977417,2.55325317,1.47628784,1.44683838,1.46148682,1.38961792,0.40527344,1.47232056,1.40029907,1.38885498,0.26473999,-0.16876221,1.29821777,1.27944946,0.85418701,1.04888916,1.40930176,1.29333496,1.23275757,1.17767334,1.33270264,1.22848511,1.66687012,1.51916504,0.07675171,0.55618286,0,0.0467863425925926,0,0,1
38,1.64276123,1.39373779,1.16226196,1.20407104,0.10025024,1.00860596,1.5953064,1.44241333,1.4112854,1.24679565,1.50405884,1.45645142,1.46560669,1.38839722,1.63772583,1.39648438,1.98196411,1.72241211,1.90200806,1.74407959,2.60818481,1.96563721,3.01971436,2.55813599,1.49871826,1.47003174,1.48925781,1.39572144,0.42495728,1.49002075,1.59790039,1.3885498,0.12207031,-0.12283325,1.32507324,1.29104614,1.09481812,1.20422363,1.4263916,1.30111694,1.28204346,1.17736816,1.33850098,1.21688843,1.65863037,1.51535034,0.18310547,0.42388916,0,0.0467873842592593,0,0,1
