-0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000
-0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000
-0.0000182 0.0001179 0.0000209 0.0000702 0.0000146 0.0000555 -0.0000475 0.0001867 0.0000185 0.0000057 0.0000034 0.0000156 0.0000084 0.0000332 -0.0000339 0.0000552 -0.0000217 0.0000480 -0.0000001 -0.0000092 -0.0000114 0.0002385 -0.0001326 0.0000716 0.0000047 0.0000576 0.0001617 -0.0001974 -0.0000036 -0.0000608 0.0000244 -0.0000342 -0.0000019 -0.0000053 -0.0000156 0.0000248 0.0000122 0.0000247 0.0000127 0.0000381 0.0000281 -0.0000274 -0.0000910 0.0000879 0.0000133 -0.0000683 -0.0007282 0.0014132
0.0000040 0.0000404 0.0000382 -0.0000327 0.0000174 -0.0000701 -0.0000057 -0.0000529 0.0001129 -0.0001442 -0.0000155 -0.0000453 0.0001084 -0.0001227 -0.0000444 -0.0001125 -0.0000086 -0.0000811 -0.0001016 -0.0000234 0.0003001 -0.0002164 -0.0000299 -0.0000248 0.0000046 -0.0000261 -0.0000041 -0.0004700 -0.0000603 -0.0001306 0.0000082 -0.0001715 -0.0000454 -0.0001115 -0.0000401 -0.0000964 -0.0000075 -0.0001198 -0.0000164 -0.0001084 0.0000328 -0.0001426 -0.0000201 -0.0000553 0.0000866 -0.0002315 0.0011794 -0.0008231
-0.0000521 -0.0000377 -0.0000020 -0.0000469 0.0000446 -0.0001579 -0.0001642 0.0002061 0.0000595 -0.0000794 -0.0000052 -0.0000298 0.0000639 -0.0000981 -0.0000520 -0.0001643 0.0000078 -0.0001519 -0.0001156 -0.0000705 0.0002498 -0.0001966 0.0000611 -0.0000479 0.0000208 -0.0000187 0.0003057 -0.0002113 -0.0000732 -0.0000318 -0.0000352 -0.0000414 -0.0000093 -0.0000816 -0.0000173 -0.0000444 -0.0000408 -0.0000408 -0.0000155 -0.0000279 0.0000187 -0.0000320 0.0000131 -0.0001513 0.0000005 -0.0000674 0.0004382 -0.0005231
-0.0000195 0.0000541 -0.0000273 0.0000777 0.0000467 -0.0000359 -0.0002161 0.0004366 0.0000179 -0.0001157 0.0000505 -0.0000007 -0.0000160 0.0000478 0.0000086 -0.0000741 0.0000100 -0.0000719 -0.0000494 0.0000348 0.0004261 -0.0004342 -0.0000057 0.0000417 0.0000135 0.0001203 0.0002780 0.0003092 -0.0000786 0.0001977 -0.0000328 0.0001722 0.0000108 0.0000395 0.0000160 0.0001436 -0.0000055 0.0001163 -0.0000233 0.0001380 -0.0000089 0.0001383 -0.0000225 0.0000556 0.0000860 -0.0000042 -0.0001017 -0.0003257
0.0000387 0.0002060 -0.0000186 0.0002546 0.0000713 0.0001771 0.0000210 0.0002943 -0.0000142 0.0001361 0.0000281 0.0000436 -0.0000414 0.0001411 0.0000266 0.0001171 0.0000241 0.0000557 0.0000464 0.0000362 0.0003961 -0.0000602 -0.0003107 0.0004322 -0.0000191 -0.0000299 -0.0005404 0.0007449 -0.0001066 0.0001411 -0.0000966 -0.0000024 -0.0000094 0.0000253 -0.0000124 -0.0000039 -0.0000021 0.0000898 -0.0000135 0.0001307 -0.0000098 0.0001127 0.0000262 0.0000881 0.0002103 -0.0000652 -0.0003938 0.0001370
0.0000191 0.0002001 -0.0000093 0.0001750 0.0000831 0.0001046 0.0002074 -0.0000299 0.0000428 0.0001685 -0.0000072 -0.0000246 -0.0000302 0.0001575 0.0000455 0.0000607 0.0000087 0.0000292 0.0000176 0.0000767 0.0000597 0.0001033 -0.0001582 0.0003356 -0.0000718 -0.0002950 -0.0017311 0.0016294 -0.0001347 0.0002250 -0.0001200 -0.0002863 0.0000107 -0.0001252 -0.0000362 -0.0003049 -0.0000251 -0.0000256 -0.0000692 0.0000287 0.0000155 0.0000022 0.0000131 0.0000224 0.0001297 -0.0001280 -0.0007175 -0.0000175
-0.0000926 0.0000907 -0.0000353 0.0000077 0.0000974 -0.0000914 0.0002925 -0.0003267 0.0000485 0.0000313 0.0000506 -0.0001789 -0.0000422 0.0000572 0.0000321 -0.0000318 -0.0000285 -0.0000012 -0.0000044 0.0000385 0.0000730 -0.0002687 0.0001510 -0.0000179 -0.0000117 -0.0000291 -0.0007222 0.0005966 0.0001790 0.0000486 -0.0000570 -0.0000159 0.0000145 -0.0000795 -0.0000170 -0.0000453 -0.0000076 0.0000134 -0.0000546 0.0000959 0.0000172 0.0000619 -0.0000226 0.0000812 0.0000266 0.0000083 0.0000720 -0.0004019
-0.0001667 0.0002926 -0.0000050 0.0000312 0.0001026 -0.0001030 0.0002313 -0.0002229 0.0000788 -0.0000168 0.0000536 -0.0000553 -0.0000339 0.0001654 0.0000769 -0.0000505 0.0000105 0.0000548 0.0000707 0.0000481 -0.0003648 0.0005017 0.0001898 -0.0000013 0.0000426 0.0002235 0.0002335 -0.0002847 0.0000928 0.0001875 0.0000032 0.0002204 -0.0000265 0.0000869 0.0000125 0.0002276 0.0000063 0.0001179 0.0000663 0.0001211 -0.0000040 0.0002603 -0.0000342 0.0002340 -0.0000185 0.0002498 0.0007899 -0.0005240
-0.0000573 0.0003390 0.0000012 0.0001620 0.0000863 0.0000214 0.0000042 0.0001715 0.0000002 0.0002667 -0.0000457 0.0002370 0.0000292 0.0002509 0.0000251 0.0001757 0.0000119 0.0002355 0.0000615 0.0002137 -0.0002634 0.0008073 0.0002755 0.0000973 -0.0000389 0.0003459 -0.0004226 0.0005032 -0.0002178 0.0003760 0.0000164 0.0003284 -0.0000234 0.0001752 0.0000341 0.0002178 0.0000094 0.0001702 0.0000413 0.0001536 -0.0000104 0.0003139 0.0000168 0.0002537 -0.0000728 0.0003002 -0.0001534 0.0000158
-0.0000854 0.0002424 -0.0000587 0.0001621 0.0000722 0.0000008 -0.0000988 0.0001745 -0.0001180 0.0003634 -0.0000546 0.0001419 -0.0000436 0.0003072 -0.0000530 0.0002174 -0.0000210 0.0002307 -0.0000691 0.0003490 -0.0001807 0.0003160 0.0001926 0.0001430 -0.0000675 0.0002896 0.0000900 0.0001518 -0.0000736 0.0001627 -0.0000057 0.0002038 -0.0000177 0.0000441 -0.0000013 0.0001373 0.0000003 0.0000771 0.0000123 0.0001183 -0.0000048 0.0002048 -0.0000573 0.0003075 -0.0001163 0.0001050 -0.0003783 -0.0000475
-0.0001356 0.0000792 -0.0000134 0.0000042 0.0000715 -0.0001823 0.0001112 -0.0002081 0.0000198 0.0000304 -0.0000200 -0.0001043 0.0000125 0.0002250 -0.0000462 0.0000148 -0.0000078 0.0000050 -0.0000670 0.0002315 -0.0000171 -0.0002773 -0.0001212 0.0001526 -0.0000510 0.0001551 0.0001171 0.0002294 -0.0000562 0.0001180 -0.0000217 0.0000300 -0.0000455 -0.0000488 -0.0000373 0.0001153 -0.0000108 0.0000206 -0.0000182 0.0001686 0.0000246 0.0001511 -0.0000717 0.0002480 0.0002071 -0.0001952 0.0008047 -0.0009276
-0.0001025 0.0000750 -0.0000161 0.0000168 0.0000788 -0.0001668 0.0000794 -0.0000887 0.0001056 -0.0001257 0.0000057 -0.0000919 0.0000998 0.0000936 0.0000236 -0.0000445 0.0000069 0.0000390 -0.0000017 0.0001516 -0.0000673 -0.0002841 -0.0002843 0.0003558 -0.0000314 0.0001657 0.0000540 -0.0001139 -0.0000204 -0.0000317 -0.0000333 0.0001590 -0.0000380 0.0000661 -0.0000383 0.0001876 0.0000076 0.0001473 -0.0000506 0.0003397 0.0000221 0.0002636 -0.0000546 0.0002719 0.0001256 0.0000326 0.0000187 -0.0001405
-0.0000745 0.0002197 -0.0000113 0.0001612 0.0001038 0.0000375 -0.0000976 0.0002506 0.0000800 -0.0000214 -0.0000136 0.0000305 0.0001049 0.0001287 0.0000615 0.0001373 0.0000136 0.0002184 0.0000113 0.0002962 0.0005202 -0.0001131 -0.0000749 0.0003636 -0.0000085 0.0003068 -0.0005002 0.0003150 -0.0000509 0.0002384 -0.0000591 0.0004299 -0.0000307 0.0002214 -0.0000228 0.0003726 -0.0000081 0.0003451 0.0000157 0.0004791 -0.0000019 0.0004643 -0.0001042 0.0004833 -0.0002068 0.0004064 -0.0008815 0.0007526
-0.0001152 0.0003816 0.0000340 0.0002741 0.0001171 0.0001352 -0.0000899 0.0002706 0.0000073 0.0002109 -0.0000401 0.0000854 0.0000217 0.0003118 0.0000708 0.0002072 -0.0000467 0.0003151 -0.0000178 0.0003810 0.0008158 -0.0004186 0.0000082 0.0002050 -0.0000401 0.0002715 -0.0011314 0.0006107 -0.0002862 0.0003495 -0.0000939 0.0003680 -0.0000124 0.0000915 -0.0000486 0.0003353 -0.0000057 0.0002603 -0.0000393 0.0004829 -0.0000214 0.0004557 -0.0000066 0.0003156 -0.0002808 0.0003541 -0.0005869 0.0002393
0.0000015 0.0000466 0.0000450 0.0001826 0.0001485 -0.0000369 -0.0001040 0.0000479 0.0000288 0.0000983 -0.0000265 -0.0000052 -0.0001417 0.0003483 0.0000798 -0.0000276 -0.0000233 0.0001696 0.0000083 0.0001727 -0.0000559 -0.0002517 0.0000461 0.0000778 -0.0000470 0.0001662 -0.0007615 0.0000962 -0.0002299 0.0001374 -0.0000906 0.0000652 -0.0000173 -0.0000734 -0.0000718 0.0001225 -0.0000441 0.0000731 -0.0001194 0.0002824 -0.0000413 0.0002656 -0.0000809 0.0002136 -0.0001929 0.0000617 -0.0008640 0.0008419
0.0000647 -0.0001268 0.0000126 0.0000499 0.0001498 -0.0002013 0.0000407 -0.0000493 0.0000068 0.0000140 0.0000097 -0.0000736 -0.0001063 0.0003460 0.0000112 -0.0000100 0.0000138 0.0000654 0.0000214 0.0001315 0.0000429 -0.0002973 0.0002285 -0.0002002 -0.0000560 0.0002205 0.0001278 -0.0000818 0.0000581 -0.0001039 -0.0001187 0.0001616 -0.0000266 0.0000213 -0.0000571 0.0001842 -0.0000655 0.0001344 -0.0000872 0.0003029 -0.0000264 0.0002508 -0.0001182 0.0003196 -0.0000707 0.0000369 -0.0010296 0.0011506
0.0000102 0.0001419 -0.0000317 0.0001246 0.0001148 -0.0000964 0.0000246 0.0001064 -0.0001692 0.0002896 0.0000031 -0.0000091 -0.0000055 0.0002965 -0.0001209 0.0002102 -0.0000299 0.0002167 -0.0000006 0.0001840 0.0005543 0.0000403 -0.0000588 0.0001725 -0.0000573 0.0003089 0.0006652 -0.0004895 -0.0001151 0.0001465 -0.0000980 0.0002867 -0.0000110 0.0001580 -0.0000380 0.0003446 -0.0000294 0.0002749 -0.0000560 0.0004311 -0.0000218 0.0004281 -0.0000891 0.0003822 0.0001521 0.0001210 -0.0003191 -0.0002843
0.0000236 0.0002628 -0.0000129 0.0002454 0.0001222 0.0001133 -0.0003897 0.0006697 -0.0001170 0.0004105 -0.0000030 0.0001873 0.0000547 0.0003289 -0.0001220 0.0003727 -0.0000637 0.0004270 -0.0001018 0.0002465 0.0006061 0.0004870 -0.0003053 0.0005050 -0.0000556 0.0004120 0.0009593 -0.0005631 -0.0004388 0.0005073 -0.0000224 0.0002472 -0.0000135 0.0001864 -0.0000338 0.0003224 -0.0000142 0.0002931 -0.0000361 0.0004132 -0.0000354 0.0004504 -0.0001223 0.0003730 0.0000366 0.0002603 0.0000362 0.0003058
-0.0000089 0.0002087 0.0000231 0.0001237 0.0001156 0.0000556 -0.0003245 0.0004938 -0.0000089 0.0002190 -0.0000108 0.0001561 0.0000957 0.0002512 0.0000006 0.0001271 -0.0000854 0.0002977 -0.0002078 0.0001906 0.0006772 -0.0001143 -0.0000474 0.0002673 -0.0000917 0.0003397 0.0000570 0.0004085 -0.0000892 0.0000307 -0.0000603 0.0000709 -0.0000146 0.0000613 -0.0000695 0.0001852 -0.0000257 0.0001466 -0.0000324 0.0003325 -0.0000480 0.0002824 -0.0001296 0.0002388 -0.0001681 0.0003507 0.0010386 -0.0002510
-0.0000381 0.0001224 0.0000428 -0.0000296 0.0001338 -0.0000950 0.0000439 0.0000260 -0.0000002 0.0000469 0.0000377 -0.0000284 0.0000431 0.0001219 0.0000515 -0.0002588 -0.0001274 0.0000850 -0.0001359 -0.0000670 -0.0003934 0.0004223 0.0000038 0.0002344 -0.0001297 0.0000806 -0.0000046 0.0003002 0.0003537 -0.0002448 -0.0001784 -0.0001329 -0.0000037 0.0000070 -0.0001085 0.0000982 -0.0000206 0.0001551 -0.0000404 0.0003879 -0.0000262 0.0001992 -0.0000669 0.0001012 -0.0000212 0.0002525 0.0006016 -0.0010620
0.0000587 0.0001634 0.0000351 0.0000668 0.0001946 -0.0000407 -0.0001253 0.0002352 -0.0000113 0.0001634 0.0000736 0.0000261 -0.0000395 0.0002680 0.0000455 -0.0002309 -0.0001027 0.0000631 -0.0000863 -0.0001535 -0.0004369 0.0005537 0.0000353 0.0001493 -0.0001474 -0.0000068 0.0000316 0.0002861 0.0001176 0.0002479 -0.0001748 -0.0001320 -0.0000201 0.0001321 -0.0000729 0.0000851 0.0000032 0.0003224 -0.0000499 0.0005163 -0.0000293 0.0003114 -0.0001145 0.0001756 -0.0001457 0.0004256 -0.0004499 0.0000262
0.0000383 0.0003717 0.0000267 0.0002185 0.0001977 0.0000976 -0.0003352 0.0006153 0.0000090 0.0003333 -0.0000496 0.0002307 -0.0000921 0.0004610 0.0000168 0.0000665 -0.0000705 0.0002322 -0.0001024 0.0000751 0.0000790 0.0004354 -0.0000013 0.0002053 -0.0000738 0.0002945 -0.0000243 0.0003268 -0.0000931 0.0004409 -0.0000946 0.0002085 -0.0000211 0.0002885 -0.0000551 0.0002496 -0.0000302 0.0004290 -0.0000577 0.0005671 -0.0000810 0.0003955 -0.0001941 0.0002845 0.0000668 0.0002028 -0.0005668 0.0012399
